"seqnames","gene_id","gene_name","Operon","start","end","width","strand","Type","logFC","padj","fc_lt_2","fitness_defect","essential_status","essential_status_2","Function","GOs","KEGG_Pathway","COG_category"
"chromosome","PPGIJJGB_01768","ppsA",980,1901612,1903984,2373,"+","CDS",0.179295606341961,0.0546105836701378,FALSE,FALSE,"nonessential","nonessential","[G] Phosphoenolpyruvate synthase/pyruvate phosphate dikinase  ","GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006006,GO:0006082,GO:0006090,GO:0006094,GO:0006793,GO:0006796,GO:0008144,GO:0008150,GO:0008152,GO:0008986,GO:0009058,GO:0009987,GO:0016051,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016781,GO:0017076,GO:0019318,GO:0019319,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032787,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046364,GO:0046872,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901576","ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00720,map01100,map01120,map01200","H"
"chromosome","PPGIJJGB_01769",NA,981,1904249,1905262,1014,"+","CDS",-0.0290626380222595,0.815435670865559,FALSE,FALSE,"nonessential","nonessential","[K] AraC-type DNA-binding domain-containing proteins  ",NA,NA,"K"
"chromosome","PPGIJJGB_01770","bglB",982,1905353,1907734,2382,"-","CDS",0.211935465260602,0.0509549346976773,FALSE,FALSE,"nonessential","nonessential","[G] Beta-glucosidase-related glycosidases    ",NA,"ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110","G"
"chromosome","PPGIJJGB_01771",NA,983,1908154,1908612,459,"-","CDS",0.395803389098312,0.0827967834830062,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01772","prcA",983,1908630,1910504,1875,"-","CDS",0.231081883360355,0.00797343288062332,FALSE,FALSE,"nonessential","nonessential","[O] Subtilisin-like serine proteases   ","GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0019538,GO:0043170,GO:0044238,GO:0044424,GO:0044464,GO:0070011,GO:0071704,GO:0140096,GO:1901564",NA,"O"
"chromosome","PPGIJJGB_01773","pncA",984,1910968,1911507,540,"-","CDS",0.180577723820792,0.711342951657191,FALSE,FALSE,"nonessential","nonessential","[Q] Amidases related to nicotinamidase  ",NA,NA,"Q"
"chromosome","PPGIJJGB_01774",NA,984,1911523,1911897,375,"-","CDS",0.499239970508679,0.173844098093372,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01775",NA,985,1912165,1912914,750,"-","CDS",0.112984214239294,0.0752860428715768,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized conserved protein   ",NA,NA,"S"
"chromosome","PPGIJJGB_01776","metQ",986,1913333,1914163,831,"+","CDS",-0.595816896275069,3.07329898339061e-06,FALSE,FALSE,"nonessential","nonessential","[P] ABC-type metal ion transport system, periplasmic",NA,"ko02010,map02010","P"
"chromosome","PPGIJJGB_01777","pgpB",987,1914233,1914955,723,"-","CDS",-0.14265018394452,0.691660072677146,FALSE,FALSE,"nonessential","nonessential","[I] Membrane-associated phospholipid phosphatase   ","GO:0000270,GO:0000810,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006023,GO:0006024,GO:0006629,GO:0006644,GO:0006650,GO:0006655,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008195,GO:0008610,GO:0008654,GO:0008962,GO:0009056,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009279,GO:0009395,GO:0009987,GO:0016020,GO:0016021,GO:0016042,GO:0016311,GO:0016462,GO:0016787,GO:0016788,GO:0016791,GO:0016817,GO:0016818,GO:0019637,GO:0019867,GO:0030203,GO:0030312,GO:0030313,GO:0031224,GO:0031226,GO:0031975,GO:0034645,GO:0042546,GO:0042578,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044260,GO:0044425,GO:0044459,GO:0044462,GO:0044464,GO:0045017,GO:0046434,GO:0046471,GO:0046474,GO:0046486,GO:0050380,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0071944,GO:0090407,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901575,GO:1901576","ko00550,ko00561,ko00564,ko01100,ko01110,ko04070,ko04072,ko05231,map00550,map00561,map00564,map01100,map01110,map04070,map04072,map05231","I"
"chromosome","PPGIJJGB_01778","pdxB",988,1915295,1916425,1131,"+","CDS",0.719995775961836,8.85270596432416e-08,FALSE,FALSE,"nonessential","nonessential","[HE] Phosphoglycerate dehydrogenase and related dehydrogenases ","GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008614,GO:0008615,GO:0009058,GO:0009108,GO:0009110,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0033711,GO:0034641,GO:0036001,GO:0036094,GO:0042364,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046184,GO:0046483,GO:0046983,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0051287,GO:0055114,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617","ko00750,ko01100,map00750,map01100","H"
"chromosome","PPGIJJGB_01779","asd",988,1916566,1917582,1017,"+","CDS",0.159766384350945,0.0679268847888199,FALSE,FALSE,"nonessential","nonessential","[E] Aspartate-semialdehyde dehydrogenase    ","GO:0000096,GO:0000097,GO:0000166,GO:0003674,GO:0003824,GO:0004073,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006549,GO:0006553,GO:0006555,GO:0006566,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009081,GO:0009082,GO:0009085,GO:0009086,GO:0009088,GO:0009089,GO:0009097,GO:0009987,GO:0016053,GO:0016491,GO:0016620,GO:0016903,GO:0019752,GO:0019877,GO:0036094,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046451,GO:0046983,GO:0048037,GO:0050661,GO:0050662,GO:0051287,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230","E"
"chromosome","PPGIJJGB_01780","fimV",988,1917856,1920051,2196,"+","CDS",0.331537263544821,0.00438587402921541,FALSE,FALSE,"nonessential","nonessential","[NU] Tfp pilus assembly protein FimV ",NA,NA,"NU"
"chromosome","PPGIJJGB_01781","truA",989,1920216,1921025,810,"+","CDS",-2.10551369676858,2.2520050087191e-16,TRUE,TRUE,"uncertain","uncertain","[J] Pseudouridylate synthase    ","GO:0000049,GO:0001522,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016853,GO:0016866,GO:0030312,GO:0031119,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0097159,GO:0106029,GO:0140098,GO:0140101,GO:1901360,GO:1901363",NA,"J"
"chromosome","PPGIJJGB_01782","accD",989,1921145,1922008,864,"+","CDS",-10.9150652453723,2.26040939763921e-19,TRUE,TRUE,"essential","essential","[I] Acetyl-CoA carboxylase beta subunit  ","GO:0000166,GO:0001676,GO:0003674,GO:0003676,GO:0003677,GO:0003723,GO:0003729,GO:0003824,GO:0003989,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006163,GO:0006164,GO:0006417,GO:0006629,GO:0006631,GO:0006633,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008270,GO:0008610,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009317,GO:0009329,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0016053,GO:0016421,GO:0016740,GO:0016874,GO:0016885,GO:0017076,GO:0017148,GO:0018130,GO:0019222,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0030554,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032553,GO:0032555,GO:0032559,GO:0032787,GO:0032991,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034248,GO:0034249,GO:0034641,GO:0034654,GO:0035383,GO:0035384,GO:0035639,GO:0036094,GO:0042759,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046394,GO:0046483,GO:0046872,GO:0046914,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051186,GO:0051188,GO:0051246,GO:0051248,GO:0055086,GO:0060255,GO:0065007,GO:0071616,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0080090,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1990234,GO:2000112,GO:2000113,GO:2001293,GO:2001295","ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212","I"
"chromosome","PPGIJJGB_01783","folC",989,1922011,1923270,1260,"+","CDS",-1.71652411566558,1.47919556847218e-18,FALSE,FALSE,"nonessential","nonessential","[H] Folylpolyglutamate synthase    ","GO:0000166,GO:0003674,GO:0003824,GO:0004326,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006575,GO:0006725,GO:0006730,GO:0006732,GO:0006760,GO:0006761,GO:0006766,GO:0006767,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008841,GO:0009058,GO:0009108,GO:0009110,GO:0009396,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0017144,GO:0018130,GO:0019438,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0042364,GO:0042398,GO:0042558,GO:0042559,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046452,GO:0046483,GO:0046653,GO:0046654,GO:0046655,GO:0046656,GO:0046872,GO:0046900,GO:0046901,GO:0051186,GO:0051188,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576","ko00790,ko01100,map00790,map01100","H"
"chromosome","PPGIJJGB_01784","dedD",989,1923345,1924145,801,"+","CDS",-0.126458587210457,0.66973518699486,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized protein conserved in bacteria ","GO:0000910,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0022402,GO:0030428,GO:0031224,GO:0032153,GO:0032506,GO:0042834,GO:0044425,GO:0044464,GO:0051301,GO:0071944,GO:0097367","ko03070,ko05111,map03070,map05111","D"
"chromosome","PPGIJJGB_01785","tusE",990,1924204,1924548,345,"-","CDS",-5.77570596580822,3.00221929056179e-107,TRUE,TRUE,"essential","essential","[P] Dissimilatory sulfite reductase (desulfoviridin), gamma subunit","GO:0002097,GO:0002098,GO:0002143,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016491,GO:0016740,GO:0034227,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0055114,GO:0071704,GO:0090304,GO:0097163,GO:0140104,GO:1901360","ko04122,map04122","P"
"chromosome","PPGIJJGB_01786","yccS",990,1924569,1926722,2154,"-","CDS",0.0648394493902138,0.520420989784627,FALSE,FALSE,"nonessential","nonessential","[S] Predicted membrane protein   ","GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0071944",NA,"S"
"chromosome","PPGIJJGB_01787","yccA",991,1926886,1927542,657,"-","CDS",-0.00272652340405183,0.984707561380192,FALSE,FALSE,"nonessential","nonessential","[R] Integral membrane protein, interacts with FtsH","GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0010941,GO:0016020,GO:0016021,GO:0019222,GO:0030162,GO:0031224,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0044425,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0060548,GO:0065007,GO:0071944,GO:0080090",NA,"S"
"chromosome","PPGIJJGB_01788",NA,992,1927727,1927814,88,"+","tRNA",-6.76778904829444,5.83595110670454e-70,TRUE,TRUE,"essential","essential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01789",NA,993,1927909,1928295,387,"-","CDS",0.132074461995889,0.31593792811485,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01790",NA,993,1928292,1929239,948,"-","CDS",-0.109655842489226,0.26075649854372,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_01791","yscU",994,1929351,1930409,1059,"-","CDS",-1.21165895361578,2.21707578854241e-30,FALSE,FALSE,"nonessential","nonessential","[U] Type III secretory pathway, component EscU","GO:0002790,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009405,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0032940,GO:0033036,GO:0042886,GO:0044419,GO:0044425,GO:0044464,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0051704,GO:0071702,GO:0071705,GO:0071944","ko03070,map03070","U"
"chromosome","PPGIJJGB_01792","hrcT",994,1930406,1931194,789,"-","CDS",0.172241739781111,0.0891429561863793,FALSE,FALSE,"nonessential","nonessential","[U] Type III secretory pathway, component EscT","GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006605,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0009405,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0033036,GO:0034613,GO:0042886,GO:0044419,GO:0044425,GO:0044464,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051704,GO:0070727,GO:0071702,GO:0071705,GO:0071944","ko02040,ko03070,map02040,map03070","U"
"chromosome","PPGIJJGB_01793","yscS",994,1931191,1931457,267,"-","CDS",0.333227573501384,0.130267689835545,FALSE,FALSE,"nonessential","nonessential","[U] Type III secretory pathway, component EscS","GO:0002790,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009405,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0032940,GO:0033036,GO:0042886,GO:0044419,GO:0044425,GO:0044464,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0051704,GO:0071702,GO:0071705,GO:0071944","ko03070,map03070","U"
"chromosome","PPGIJJGB_01794","ssaR",994,1931460,1932113,654,"-","CDS",0.138861954528497,0.144613798075705,FALSE,FALSE,"nonessential","nonessential","[U] Type III secretory pathway, component EscR","GO:0002790,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009405,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0032940,GO:0033036,GO:0042886,GO:0044419,GO:0044425,GO:0044464,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0051704,GO:0071702,GO:0071705,GO:0071944","ko03070,map03070","U"
"chromosome","PPGIJJGB_01795","yscQ",994,1932110,1933036,927,"-","CDS",-0.186440840971487,0.455762031968771,FALSE,FALSE,"nonessential","nonessential","[NU] Flagellar motor switch/type III secretory pathway","GO:0002790,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009405,GO:0009987,GO:0015031,GO:0015833,GO:0030254,GO:0032940,GO:0033036,GO:0042886,GO:0044419,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0071702,GO:0071705,GO:0071806","ko03070,map03070","NU"
"chromosome","PPGIJJGB_01796","yscP",994,1933033,1934112,1080,"-","CDS",0.240172956394328,0.451450037429199,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009405,GO:0044419,GO:0044424,GO:0044464,GO:0051704","ko03070,map03070","S"
"chromosome","PPGIJJGB_01797","yscO",994,1934119,1934580,462,"-","CDS",0.368177869171657,0.00544933540125071,FALSE,FALSE,"nonessential","nonessential",NA,NA,"ko03070,map03070","S"
"chromosome","PPGIJJGB_01798","yscN",994,1934577,1935899,1323,"-","CDS",-0.724435015284135,1.70860812278548e-09,FALSE,FALSE,"nonessential","nonessential","[NU] Flagellar biosynthesis/type III secretory pathway ATPase",NA,"ko03070,map03070","NU"
"chromosome","PPGIJJGB_01799","yopN",995,1936087,1936965,879,"+","CDS",0.0677058818218159,0.477294676304037,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0002790,GO:0002791,GO:0002792,GO:0005575,GO:0005623,GO:0006810,GO:0008104,GO:0008150,GO:0009279,GO:0009306,GO:0009405,GO:0009986,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0019867,GO:0030254,GO:0030312,GO:0030313,GO:0031975,GO:0032879,GO:0032880,GO:0032940,GO:0033036,GO:0042886,GO:0044419,GO:0044462,GO:0044464,GO:0045184,GO:0046903,GO:0048519,GO:0048523,GO:0050708,GO:0050709,GO:0050789,GO:0050794,GO:0051046,GO:0051048,GO:0051049,GO:0051051,GO:0051179,GO:0051223,GO:0051224,GO:0051234,GO:0051704,GO:0055085,GO:0065007,GO:0070201,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0090087,GO:1903530,GO:1903531,GO:1904950","ko03070,map03070","S"
"chromosome","PPGIJJGB_01800","tyeA",995,1936946,1937227,282,"+","CDS",0.133429043549322,0.592482718870879,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01801","sycN",995,1937224,1937595,372,"+","CDS",-1.16667950265042,1.7995702949191e-19,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0002790,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0032940,GO:0033036,GO:0042886,GO:0044424,GO:0044464,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944",NA,"S"
"chromosome","PPGIJJGB_01802","yscX",995,1937592,1937957,366,"+","CDS",0.0920807155061567,0.365291561351654,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0005575,GO:0005576","ko03070,map03070","S"
"chromosome","PPGIJJGB_01803","yscY",995,1937960,1938304,345,"+","CDS",0.0948249740349341,0.663153575134573,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464",NA,"O"
"chromosome","PPGIJJGB_01804","hrcV",995,1938285,1940402,2118,"+","CDS",0.11190551997781,0.327214823400322,FALSE,FALSE,"nonessential","nonessential","[U] Type III secretory pathway, component EscV","GO:0002790,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009405,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0032940,GO:0033036,GO:0042886,GO:0044419,GO:0044425,GO:0044464,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0051704,GO:0071702,GO:0071705,GO:0071944","ko03070,map03070","U"
"chromosome","PPGIJJGB_01805","lcrR",995,1940399,1940854,456,"+","CDS",-0.205316187952326,0.371875509639784,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01806","lcrG",995,1940894,1941178,285,"+","CDS",0.216573296337376,0.0700117507513693,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0008150,GO:0009892,GO:0010468,GO:0010605,GO:0010629,GO:0019222,GO:0048519,GO:0050789,GO:0060255,GO:0065007",NA,"S"
"chromosome","PPGIJJGB_01807","lcrV",995,1941188,1942126,939,"+","CDS",0.499889362508793,0.207124885946737,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0005575,GO:0005576,GO:0008150,GO:0009405,GO:0044419,GO:0051704",NA,"S"
"chromosome","PPGIJJGB_01808","sicA",995,1942136,1942639,504,"+","CDS",0.0457198113630255,0.851510218844969,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized protein conserved in bacteria ","GO:0006950,GO:0008150,GO:0050896",NA,"S"
"chromosome","PPGIJJGB_01809","yopB",995,1942620,1943807,1188,"+","CDS",0.202404975513586,0.00591645237686046,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized conserved protein   ",NA,"ko05100,ko05131,ko05132,map05100,map05131,map05132","S"
"chromosome","PPGIJJGB_01810","yopD",995,1943820,1944710,891,"+","CDS",0.119609549331172,0.0805365993979968,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01811","exsC",996,1944845,1945288,444,"+","CDS",0.0608692379666138,0.731158375846893,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01812","exsA",997,1946270,1947085,816,"+","CDS",0.0130795471005476,0.918181989784534,FALSE,FALSE,"nonessential","nonessential","[K] AraC-type DNA-binding domain-containing proteins  ","GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0003824,GO:0005488,GO:0006081,GO:0006082,GO:0006089,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009405,GO:0009438,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016053,GO:0016070,GO:0016829,GO:0016835,GO:0016836,GO:0018130,GO:0019172,GO:0019219,GO:0019222,GO:0019243,GO:0019249,GO:0019438,GO:0019752,GO:0031323,GO:0031326,GO:0032774,GO:0032787,GO:0034641,GO:0034645,GO:0034654,GO:0042180,GO:0042182,GO:0043170,GO:0043436,GO:0043565,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044419,GO:0046185,GO:0046394,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0051596,GO:0051704,GO:0060255,GO:0061727,GO:0065007,GO:0071704,GO:0072330,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901575,GO:1901576,GO:1901615,GO:1901617,GO:1903506,GO:2000112,GO:2001141","ko02025,map02025","K"
"chromosome","PPGIJJGB_01813",NA,998,1947205,1948023,819,"+","CDS",-0.63419012232977,1.13090365874745e-12,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"S"
"chromosome","PPGIJJGB_01814","yscB",998,1948039,1948464,426,"+","CDS",-0.149664186450659,0.29732680711752,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0002791,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0016020,GO:0032879,GO:0032880,GO:0044424,GO:0044464,GO:0050708,GO:0050789,GO:0050794,GO:0051046,GO:0051049,GO:0051223,GO:0065007,GO:0070201,GO:0071944,GO:0090087,GO:1903530",NA,"O"
"chromosome","PPGIJJGB_01815","hrcC",998,1948452,1950281,1830,"+","CDS",0.0108858960060442,0.925471300841564,FALSE,FALSE,"nonessential","nonessential","[NU] Type II secretory pathway, component PulD",NA,"ko03070,map03070","NU"
